ip,app,device,os,channel,click_time,attributed_time,is_attributed
67228,12,1,19,140,2017-11-09 13:44:11,,0
5348,13,1,13,477,2017-11-09 13:57:22,,0
88529,9,1,19,334,2017-11-09 14:07:00,,0
58374,18,1,13,107,2017-11-07 00:02:38,,0
98293,3,1,18,205,2017-11-07 00:54:44,,0
56430,9,1,9,134,2017-11-07 01:24:51,,0
193434,12,1,8,219,2017-11-06 22:00:39,,0
24985,13,1,19,477,2017-11-09 14:09:21,,0
104907,28,1,13,135,2017-11-09 13:04:34,,0
66507,18,1,19,107,2017-11-07 01:27:43,,0
170739,3,1,10,205,2017-11-07 01:20:01,,0
106738,3,1,17,489,2017-11-06 21:54:18,,0
112026,1,1,19,134,2017-11-06 22:57:17,,0
105475,3,1,14,489,2017-11-06 19:11:49,,0
291928,18,1,13,107,2017-11-09 13:25:17,,0
3020,19,0,866,347,2017-11-09 13:33:25,,0
7246,13,1,13,477,2017-11-09 13:39:45,,0
46118,12,1,52,259,2017-11-06 16:03:15,,0
38998,1,1,19,135,2017-11-09 14:32:18,,0
60698,12,1,19,497,2017-11-06 20:28:24,,0
125322,12,1,53,497,2017-11-07 02:10:28,,0
6178,18,1,19,121,2017-11-07 03:53:21,,0
94004,3,1,19,19,2017-11-09 13:16:41,,0
98349,28,1,19,135,2017-11-09 13:36:44,,0
92941,3,1,18,130,2017-11-06 18:02:56,,0
99482,24,2,13,105,2017-11-07 03:51:43,,0
119579,12,1,18,178,2017-11-09 14:14:12,,0
77107,15,1,3,412,2017-11-07 03:38:08,,0
35769,9,1,19,450,2017-11-09 13:05:08,,0
177344,26,1,22,266,2017-11-07 00:29:07,,0
37801,9,1,17,445,2017-11-06 22:53:26,,0
78895,13,1,1,400,2017-11-06 23:33:03,,0
95866,12,1,19,140,2017-11-06 16:43:19,,0
38124,9,1,19,134,2017-11-07 00:22:43,,0
199009,26,1,13,266,2017-11-06 23:59:34,,0
6942,28,1,22,135,2017-11-07 00:14:56,,0
5025,59,3032,607,347,2017-11-07 00:38:57,,0
115975,27,1,13,122,2017-11-09 14:30:25,,0
2896,12,1,13,497,2017-11-07 01:57:24,,0
48981,3,1,22,211,2017-11-09 14:40:16,,0
194403,9,1,13,232,2017-11-09 14:26:00,,0
152214,181,3032,607,347,2017-11-06 18:02:45,,0
17853,9,1,13,334,2017-11-07 02:22:10,,0
78707,18,1,18,121,2017-11-06 23:46:03,,0
44392,14,1,17,379,2017-11-06 16:29:37,,0
53454,3,1,25,424,2017-11-06 23:30:26,,0
2189,18,1,10,376,2017-11-09 14:38:02,,0
95766,9,1,20,134,2017-11-06 16:08:05,,0
356637,7,1,17,101,2017-11-09 14:35:34,,0
30981,11,1,19,219,2017-11-06 20:38:17,,0
105370,2,1,13,452,2017-11-07 01:25:03,,0
6414,23,1,13,153,2017-11-09 13:04:52,,0
26995,11,1,11,219,2017-11-06 23:40:32,,0
105475,9,1,19,134,2017-11-06 17:27:30,,0
62616,22,1,12,116,2017-11-06 17:41:26,,0
17714,3,1,30,371,2017-11-07 00:02:12,,0
13374,9,1,13,334,2017-11-06 23:13:45,,0
100216,1,1,19,135,2017-11-09 14:27:11,,0
114461,2,1,19,205,2017-11-09 14:50:09,,0
84916,9,1,22,234,2017-11-07 02:19:35,,0
41611,18,1,13,134,2017-11-06 16:21:13,,0
2564,2,1,6,477,2017-11-09 13:17:40,,0
47337,12,1,9,481,2017-11-07 03:40:44,,0
190616,2,1,17,236,2017-11-07 01:18:11,,0
156431,15,1,16,245,2017-11-07 01:20:29,,0
5314,18,1,13,107,2017-11-07 03:45:30,,0
106035,2,1,53,122,2017-11-06 18:25:33,,0
100379,23,1,19,153,2017-11-07 00:06:12,,0
16478,18,1,14,107,2017-11-07 00:46:49,,0
26346,2,1,13,469,2017-11-07 01:24:25,,0
58453,15,1,19,265,2017-11-06 23:25:45,,0
20957,8,1,25,140,2017-11-06 16:00:44,,0
4269,9,1,22,466,2017-11-07 02:09:44,,0
124414,3,1,13,424,2017-11-07 00:51:19,,0
123839,15,1,27,245,2017-11-06 19:19:01,,0
79851,12,1,19,328,2017-11-07 03:57:13,,0
151574,3,1,6,280,2017-11-07 01:12:37,,0
93371,12,1,47,328,2017-11-07 00:39:48,,0
75595,2,1,17,205,2017-11-07 02:20:20,,0
28379,12,1,10,259,2017-11-06 18:18:27,,0
15696,35,1,19,21,2017-11-07 00:26:12,2017-11-07 00:37:51,1
43985,3,1,40,280,2017-11-07 03:35:10,,0
20266,3,1,19,113,2017-11-09 14:42:41,,0
168702,3,1,17,480,2017-11-06 16:40:33,,0
62892,12,1,19,178,2017-11-09 14:22:21,,0
124045,6,1,19,459,2017-11-06 18:00:13,,0
150902,21,1,20,128,2017-11-06 16:46:39,,0
70471,64,1,32,459,2017-11-07 01:35:12,,0
48552,1,1,25,150,2017-11-07 03:52:01,,0
121909,3,1,19,489,2017-11-09 14:44:26,,0
17602,23,1,10,153,2017-11-07 02:16:34,,0
92735,12,2,2,259,2017-11-09 14:53:29,,0
31597,2,1,19,237,2017-11-09 13:34:19,,0
111458,15,1,22,245,2017-11-06 19:15:35,,0
171599,9,1,9,442,2017-11-07 01:36:17,,0
187485,23,1,13,153,2017-11-06 23:31:23,,0
174414,14,1,13,134,2017-11-06 20:03:59,,0
122675,13,1,27,477,2017-11-07 00:39:23,,0
104309,14,1,13,118,2017-11-09 13:18:49,,0
125396,12,1,19,265,2017-11-07 02:12:27,,0
14650,14,1,13,349,2017-11-07 03:13:08,,0
15661,15,1,19,265,2017-11-09 14:39:37,,0
249327,14,1,17,113,2017-11-09 14:21:16,,0
186377,15,1,10,140,2017-11-07 00:08:13,,0
105603,2,1,19,205,2017-11-06 16:38:52,,0
23098,12,1,53,124,2017-11-07 01:36:03,,0
30404,11,1,13,469,2017-11-07 01:03:16,,0
137681,3,1,13,115,2017-11-07 00:39:52,,0
73487,9,1,1,234,2017-11-06 22:26:21,,0
60348,2,2,17,205,2017-11-09 13:49:15,,0
88781,2,1,44,237,2017-11-07 01:55:39,,0
202617,9,1,19,334,2017-11-07 02:15:39,,0
79815,3,1,15,205,2017-11-07 01:37:29,,0
58524,15,1,12,245,2017-11-07 03:17:44,,0
60556,9,1,20,232,2017-11-06 22:06:47,,0
185844,12,1,13,328,2017-11-07 00:13:45,,0
72211,3,1,19,280,2017-11-07 01:16:52,,0
60584,18,1,9,107,2017-11-09 13:28:32,,0
92618,3,1,25,205,2017-11-07 03:44:50,,0
93021,9,1,20,442,2017-11-06 18:56:11,,0
9766,2,1,19,236,2017-11-07 02:13:56,,0
17422,3,1,30,137,2017-11-06 23:48:51,,0
111877,12,1,17,265,2017-11-07 00:36:19,,0
124291,2,1,18,122,2017-11-07 03:41:03,,0
40654,3,1,16,280,2017-11-07 00:52:58,,0
101201,9,1,19,334,2017-11-07 03:30:44,,0
19236,15,1,17,245,2017-11-07 03:36:45,,0
133335,15,1,9,265,2017-11-07 03:53:39,,0
121486,9,1,10,134,2017-11-07 00:29:09,,0
77799,12,1,25,328,2017-11-06 16:29:15,,0
137397,2,1,25,364,2017-11-07 02:24:18,,0
8580,3,1,22,421,2017-11-09 14:01:59,,0
63232,3,1,25,205,2017-11-07 03:44:59,,0
207636,15,1,35,245,2017-11-06 16:14:47,,0
8620,14,1,35,401,2017-11-06 23:38:24,,0
5074,28,1,18,135,2017-11-07 01:48:05,,0
70253,2,1,13,219,2017-11-07 03:48:04,,0
99503,1,1,28,124,2017-11-07 01:33:27,,0
129733,1,1,25,134,2017-11-07 01:40:31,,0
153624,3,1,16,379,2017-11-06 16:28:54,,0
40342,3,1,22,489,2017-11-07 00:20:58,,0
50724,15,1,3,379,2017-11-07 00:47:29,,0
11667,3,1,19,280,2017-11-07 00:05:33,,0
36150,15,1,20,245,2017-11-07 02:19:15,,0
29315,20,1,13,259,2017-11-09 14:56:04,,0
154533,8,1,11,145,2017-11-06 17:29:13,,0
44328,3,1,18,424,2017-11-06 23:18:53,,0
763,15,1,10,265,2017-11-07 01:10:41,,0
22211,14,1,14,401,2017-11-07 01:34:57,,0
95171,12,1,41,245,2017-11-07 00:35:34,,0
25648,2,1,20,205,2017-11-09 14:58:23,,0
91536,2,2,27,205,2017-11-07 00:58:53,,0
50169,18,2,14,121,2017-11-06 16:11:43,,0
93886,18,1,13,134,2017-11-07 02:06:47,,0
119848,12,1,19,497,2017-11-07 01:09:59,,0
108079,3,1,13,409,2017-11-06 16:02:01,,0
105063,19,0,24,268,2017-11-06 22:22:36,,0
201811,2,1,19,477,2017-11-06 16:46:45,,0
48240,15,1,18,245,2017-11-07 00:28:24,,0
3994,9,1,13,466,2017-11-09 13:03:19,,0
4295,13,1,19,477,2017-11-09 13:25:33,,0
12634,29,1,13,343,2017-11-09 14:08:55,,0
13634,15,1,13,412,2017-11-06 16:16:19,,0
115581,2,1,32,205,2017-11-07 00:21:37,,0
5314,3,1,7,137,2017-11-07 03:14:17,,0
6369,15,1,10,245,2017-11-07 01:25:12,,0
211852,64,1,41,459,2017-11-07 00:34:05,,0
64769,12,1,25,497,2017-11-09 13:32:56,,0
133783,15,1,19,140,2017-11-06 16:32:11,,0
42478,11,1,19,319,2017-11-06 17:06:12,,0
23907,1,2,35,118,2017-11-06 23:52:52,,0
59426,9,1,13,215,2017-11-06 17:00:32,,0
42216,14,1,25,360,2017-11-07 00:14:19,,0
40816,13,1,26,477,2017-11-07 02:06:21,,0
73194,12,1,3,124,2017-11-09 13:05:32,,0
79055,14,1,13,134,2017-11-06 23:45:28,,0
57315,12,1,19,328,2017-11-07 03:32:59,,0
29085,14,1,19,439,2017-11-06 23:47:01,,0
55802,15,1,13,245,2017-11-07 00:42:55,,0
6581,12,1,18,124,2017-11-06 16:30:34,,0
185121,3,1,8,452,2017-11-07 00:06:04,,0
147164,2,1,13,435,2017-11-06 17:08:33,,0
7813,23,1,19,153,2017-11-07 00:07:41,,0
5543,15,1,19,386,2017-11-06 16:06:56,,0
109643,2,1,41,469,2017-11-06 16:05:48,,0
43827,13,1,22,477,2017-11-07 01:11:35,,0
105560,2,1,13,477,2017-11-06 16:12:35,,0
123819,14,1,17,134,2017-11-07 02:10:02,,0
73814,12,1,41,259,2017-11-07 03:26:31,,0
89515,13,1,10,477,2017-11-07 01:15:53,,0
25373,12,1,19,178,2017-11-09 14:19:49,,0
105963,2,1,16,477,2017-11-07 03:34:30,,0
48296,23,1,18,153,2017-11-06 16:53:13,,0
6410,15,1,19,245,2017-11-06 19:40:48,,0
177969,2,1,13,122,2017-11-06 23:51:52,,0
78716,3,1,19,489,2017-11-06 22:31:34,,0
114235,2,1,6,477,2017-11-07 03:52:55,,0
11742,1,1,19,349,2017-11-07 00:14:11,,0
55910,2,1,18,364,2017-11-09 13:37:32,,0
37774,12,1,22,245,2017-11-07 01:15:06,,0
39769,15,1,19,245,2017-11-07 00:06:57,,0
42161,13,1,8,400,2017-11-06 16:01:07,,0
62095,3,1,6,205,2017-11-07 03:16:54,,0
105433,2,1,13,205,2017-11-07 03:36:39,,0
119436,27,1,17,153,2017-11-09 14:20:39,,0
193812,2,1,18,477,2017-11-06 18:37:02,,0
54862,9,1,19,445,2017-11-07 03:40:46,,0
119317,3,1,11,19,2017-11-07 01:09:52,,0
117354,2,1,19,469,2017-11-06 16:36:06,,0
8314,2,1,19,122,2017-11-06 23:44:18,,0
31357,14,1,13,480,2017-11-09 14:53:48,,0
55722,2,1,28,364,2017-11-06 18:11:53,,0
53454,3,1,10,211,2017-11-06 16:32:21,,0
145139,15,1,19,130,2017-11-07 00:50:46,,0
118412,15,1,19,278,2017-11-07 00:34:50,,0
72519,12,1,19,19,2017-11-07 03:37:04,,0
42019,9,1,16,134,2017-11-07 00:44:55,,0
123671,2,1,13,258,2017-11-07 00:33:50,,0
310399,9,1,14,107,2017-11-09 13:08:03,,0
83166,35,1,19,274,2017-11-09 13:29:28,,0
180981,14,1,13,379,2017-11-07 03:43:16,,0
16993,12,1,13,178,2017-11-06 23:45:55,,0
68248,15,1,3,412,2017-11-09 14:55:21,,0
37565,18,1,19,134,2017-11-06 22:12:18,,0
97716,9,1,19,215,2017-11-07 01:17:46,,0
18348,3,1,18,280,2017-11-09 14:29:40,,0
17289,3,1,19,173,2017-11-07 01:45:25,,0
89253,2,1,13,122,2017-11-07 00:55:04,,0
5168,9,1,18,334,2017-11-07 00:46:31,,0
266918,9,1,19,127,2017-11-09 14:40:03,,0
204747,1,2,13,134,2017-11-07 02:16:38,,0
44488,3,1,19,402,2017-11-06 21:50:43,,0
62803,15,1,6,278,2017-11-07 02:10:23,,0
15192,9,1,8,466,2017-11-09 14:04:26,,0
48615,12,1,3,497,2017-11-09 14:17:54,,0
54524,9,1,15,244,2017-11-07 03:21:04,,0
100013,8,1,19,145,2017-11-07 00:08:37,,0
23700,12,1,19,178,2017-11-07 01:23:35,,0
116012,15,1,19,379,2017-11-07 03:57:24,,0
48184,3,1,19,480,2017-11-09 14:57:04,,0
92735,3,1,19,173,2017-11-07 00:17:31,,0
100929,12,1,56,145,2017-11-06 16:48:11,,0
15819,26,1,13,121,2017-11-06 23:12:18,,0
316882,1,1,13,125,2017-11-09 14:33:41,,0
15279,21,1,27,128,2017-11-09 14:53:01,,0
48212,3,1,19,30,2017-11-09 13:36:14,,0
42821,15,1,19,278,2017-11-07 02:01:05,,0
15223,2,1,13,377,2017-11-06 23:43:30,,0
105560,12,1,42,259,2017-11-09 14:21:04,,0
82964,15,1,13,245,2017-11-07 01:25:25,,0
204546,12,1,23,259,2017-11-06 23:38:30,,0
1659,12,1,13,265,2017-11-07 03:55:02,,0
85644,9,1,19,215,2017-11-06 22:44:38,,0
72050,18,1,37,107,2017-11-07 01:54:24,,0
27396,27,1,10,153,2017-11-09 14:56:49,,0
53607,2,1,41,212,2017-11-09 14:09:21,,0
111702,1,1,18,135,2017-11-09 13:28:55,,0
196670,18,1,53,121,2017-11-06 17:46:09,,0
151723,9,1,19,134,2017-11-07 00:59:12,,0
29748,3,1,6,137,2017-11-07 00:56:35,,0
79827,7,1,3,101,2017-11-09 14:18:55,,0
89456,12,1,10,409,2017-11-07 02:15:36,,0
81571,15,2,49,3,2017-11-06 21:36:22,,0
142770,2,1,16,122,2017-11-07 00:22:46,,0
166945,23,1,3,153,2017-11-07 00:43:29,,0
48094,3,1,13,135,2017-11-07 01:52:56,,0
65486,9,1,19,232,2017-11-07 03:42:52,,0
67494,3,1,19,153,2017-11-06 21:21:49,,0
2941,3,1,17,371,2017-11-07 01:24:30,,0
133812,9,1,13,134,2017-11-06 23:51:42,,0
39345,9,1,19,232,2017-11-07 00:41:33,,0
143323,3,1,10,280,2017-11-07 01:14:38,,0
67754,3,2,41,153,2017-11-06 22:42:14,,0
46570,14,1,13,379,2017-11-07 03:22:48,,0
235425,21,1,19,128,2017-11-09 13:12:31,,0
85644,3,2,10,182,2017-11-09 14:51:33,,0
115013,35,1,13,21,2017-11-07 01:41:39,2017-11-07 02:13:49,1
5348,15,1,19,111,2017-11-06 22:46:35,,0
191863,3,1,19,137,2017-11-06 17:25:31,,0
111025,3,1,13,424,2017-11-06 19:50:56,,0
3664,3,1,3,442,2017-11-07 03:35:29,,0
37109,12,1,13,205,2017-11-09 14:43:21,,0
170651,1,1,13,377,2017-11-07 00:54:02,,0
73305,3,1,30,280,2017-11-07 02:21:57,,0
19454,3,1,13,137,2017-11-07 00:43:48,,0
201991,3,1,19,424,2017-11-07 03:29:12,,0
185311,12,1,13,245,2017-11-07 01:50:34,,0
146241,3,1,18,280,2017-11-07 00:49:35,,0
43827,14,1,27,379,2017-11-06 17:13:28,,0
74725,3,1,19,480,2017-11-06 22:50:18,,0
89178,1,2,17,153,2017-11-06 23:27:27,,0
192545,12,1,23,259,2017-11-07 01:43:45,,0
4432,6,1,17,459,2017-11-07 01:20:04,,0
203485,2,1,19,219,2017-11-07 02:11:40,,0
133220,18,1,35,107,2017-11-07 01:27:19,,0
36213,3,1,9,424,2017-11-07 02:23:57,,0
817,12,1,22,245,2017-11-06 23:58:52,,0
25792,3,1,13,402,2017-11-06 17:55:48,,0
107999,8,1,17,145,2017-11-06 23:47:36,,0
26564,15,1,22,3,2017-11-09 13:02:17,,0
56688,12,1,44,259,2017-11-06 20:08:18,,0
151547,18,3866,866,107,2017-11-09 13:22:58,,0
70539,20,1,19,259,2017-11-09 14:17:28,,0
66663,3,1,13,452,2017-11-07 03:26:33,,0
99872,15,1,6,245,2017-11-06 20:27:27,,0
21944,6,1,10,459,2017-11-09 14:00:00,,0
112775,9,1,13,134,2017-11-06 20:25:29,,0
24781,3,1,13,211,2017-11-09 13:28:17,,0
166564,3,1,8,115,2017-11-07 03:58:01,,0
111639,24,1,20,105,2017-11-09 13:30:55,,0
104978,2,1,13,469,2017-11-09 13:37:56,,0
102035,9,1,19,215,2017-11-07 01:42:32,,0
19903,1,1,13,134,2017-11-06 22:30:49,,0
95766,15,1,19,245,2017-11-06 17:44:09,,0
115947,26,1,13,121,2017-11-09 14:43:22,,0
26810,12,1,23,259,2017-11-09 13:18:03,,0
26995,12,1,3,219,2017-11-06 18:59:40,,0
124769,3,1,13,409,2017-11-06 22:24:28,,0
53454,18,1,22,121,2017-11-06 17:09:13,,0
68931,14,1,8,379,2017-11-06 19:47:50,,0
53825,15,1,35,245,2017-11-07 00:29:00,,0
249327,14,1,19,113,2017-11-09 14:11:28,,0
32490,26,1,13,266,2017-11-07 01:15:18,,0
4052,27,1,13,153,2017-11-09 13:47:05,,0
158312,15,1,17,245,2017-11-06 16:05:12,,0
28425,15,1,22,111,2017-11-07 03:26:33,,0
200425,64,1,14,459,2017-11-07 03:21:46,,0
175748,64,1,17,459,2017-11-07 00:49:51,,0
44595,3,1,17,280,2017-11-09 14:57:01,,0
138561,15,1,19,245,2017-11-06 23:24:07,,0
123994,3,1,19,280,2017-11-09 13:43:56,,0
143129,15,1,13,140,2017-11-06 22:35:20,,0
168001,12,1,10,328,2017-11-06 19:33:43,,0
47110,12,1,18,259,2017-11-07 01:50:03,,0
14348,13,1,8,477,2017-11-09 14:24:25,,0
74780,3,1,19,173,2017-11-06 23:46:16,,0
5314,1,1,19,150,2017-11-09 13:07:47,,0
176799,9,1,8,442,2017-11-06 18:09:20,,0
73467,1,1,15,153,2017-11-07 00:30:02,,0
65274,2,1,20,212,2017-11-07 03:23:52,,0
46220,15,1,12,111,2017-11-09 13:20:35,,0
41232,2,1,19,219,2017-11-07 01:47:28,,0
73487,14,1,16,439,2017-11-06 22:36:37,,0
71413,12,1,17,259,2017-11-09 14:46:52,,0
114276,3,1,13,409,2017-11-09 14:46:08,,0
184413,3,1,13,137,2017-11-07 01:49:57,,0
83561,23,1,10,153,2017-11-06 17:32:00,,0
100971,3,1,18,280,2017-11-07 01:14:32,,0
34886,3,1,47,480,2017-11-07 02:11:24,,0
51020,12,1,13,178,2017-11-06 23:34:00,,0
10356,9,1,14,134,2017-11-06 16:20:07,,0
100237,3,1,37,452,2017-11-07 00:44:52,,0
114597,2,1,28,477,2017-11-07 03:21:49,,0
139768,12,2,11,265,2017-11-07 00:56:21,,0
166416,18,1,17,439,2017-11-06 16:56:35,,0
84896,2,1,42,477,2017-11-09 14:48:35,,0
121461,26,1,19,266,2017-11-09 13:07:28,,0
5348,11,1,13,325,2017-11-09 14:13:12,,0
183368,12,1,13,259,2017-11-07 02:22:54,,0
39782,3,2,18,280,2017-11-07 00:48:26,,0
193406,12,1,13,259,2017-11-07 03:52:07,,0
50658,1,1,9,153,2017-11-09 13:19:48,,0
63655,9,1,19,215,2017-11-07 00:14:53,,0
163152,150,1,13,110,2017-11-07 00:49:16,,0
73516,9,1,41,442,2017-11-07 03:54:03,,0
123239,1,1,13,118,2017-11-07 00:11:21,,0
39059,3,1,10,280,2017-11-07 00:12:38,,0
121312,8,1,20,145,2017-11-07 01:04:42,,0
62811,9,1,16,334,2017-11-06 17:00:41,,0
44271,3,1,19,424,2017-11-07 03:54:21,,0
61400,3,1,19,466,2017-11-07 00:47:04,,0
85644,14,2,10,118,2017-11-09 14:41:07,,0
109735,9,1,19,244,2017-11-07 01:37:00,,0
92109,18,1,19,121,2017-11-06 17:44:09,,0
82742,13,1,19,400,2017-11-06 20:32:31,,0
56002,14,1,19,416,2017-11-07 00:33:54,,0
112441,18,3032,607,107,2017-11-06 23:45:59,,0
75885,14,1,17,349,2017-11-06 16:38:44,,0
166888,2,1,19,452,2017-11-07 00:27:05,,0
84972,9,1,19,234,2017-11-09 14:17:13,,0
60945,3,1,19,489,2017-11-07 01:12:40,,0
44744,12,1,19,265,2017-11-06 18:02:16,,0
102947,14,1,22,208,2017-11-07 00:48:30,,0
38036,9,1,17,232,2017-11-07 00:29:18,,0
40440,18,1,20,134,2017-11-06 20:41:49,,0
85947,18,1,19,134,2017-11-06 16:30:04,,0
41229,12,1,19,277,2017-11-07 00:57:43,,0
112302,7,1,19,101,2017-11-09 13:58:59,,0
209452,1,1,27,134,2017-11-06 16:53:47,,0
3359,12,1,13,340,2017-11-09 14:13:37,,0
80617,8,1,30,145,2017-11-06 23:16:18,,0
174608,2,1,13,477,2017-11-07 01:12:07,,0
19813,3,1,18,424,2017-11-07 01:06:57,,0
5861,13,1,19,400,2017-11-07 01:07:28,,0
17816,12,1,47,124,2017-11-07 01:14:52,,0
144566,18,1,10,107,2017-11-06 16:58:33,,0
17655,18,1,13,134,2017-11-06 16:46:26,,0
76919,2,2,19,205,2017-11-07 01:13:42,,0
43050,12,1,10,178,2017-11-07 00:30:54,,0
123994,18,1,13,107,2017-11-09 13:20:50,,0
86767,12,2,9,178,2017-11-06 23:58:57,,0
54934,18,1,47,107,2017-11-06 21:47:36,,0
148066,14,1,23,442,2017-11-07 02:13:56,,0
75683,14,1,19,416,2017-11-07 00:40:57,,0
47547,3,1,35,115,2017-11-06 16:56:05,,0
107708,1,1,18,134,2017-11-06 16:33:51,,0
77732,14,1,19,442,2017-11-07 03:15:51,,0
43793,14,1,37,401,2017-11-06 21:01:20,,0
244545,24,1,17,105,2017-11-09 14:15:14,,0
107969,9,1,13,234,2017-11-07 00:19:02,,0
102467,15,1,19,245,2017-11-07 01:58:32,,0
123994,7,1,19,101,2017-11-09 14:35:55,,0
99915,1,1,22,349,2017-11-06 23:25:22,,0
10142,82,1,47,21,2017-11-06 23:39:35,,0
92735,23,1,19,153,2017-11-09 13:31:29,,0
1355,14,1,13,349,2017-11-09 13:06:48,,0
81435,9,1,13,134,2017-11-06 23:59:04,,0
169546,208,1,19,330,2017-11-07 00:19:00,,0
128064,3,1,16,452,2017-11-07 03:44:25,,0
38406,9,1,19,334,2017-11-09 14:40:11,,0
111078,2,1,9,236,2017-11-07 01:56:17,,0
126400,2,1,39,236,2017-11-09 13:01:53,,0
8557,9,1,13,244,2017-11-09 13:09:17,,0
7110,12,1,8,245,2017-11-06 16:48:39,,0
94886,18,1,18,134,2017-11-07 02:18:33,,0
26388,9,1,16,232,2017-11-07 03:55:41,,0
28598,3,1,6,211,2017-11-09 13:57:00,,0
5281,15,1,32,480,2017-11-09 13:28:16,,0
114220,3,1,48,379,2017-11-09 14:45:27,,0
137056,13,1,27,477,2017-11-06 20:45:17,,0
97300,25,1,41,259,2017-11-06 16:07:06,,0
93054,14,1,13,439,2017-11-07 01:35:09,,0
73582,12,1,32,140,2017-11-07 00:17:44,,0
28167,11,1,19,319,2017-11-06 22:53:53,,0
84499,18,1,15,107,2017-11-06 16:56:18,,0
20215,15,1,13,386,2017-11-06 17:17:10,,0
176081,15,1,37,386,2017-11-07 01:44:10,,0
135844,20,2,44,259,2017-11-06 16:24:23,,0
67439,12,1,18,265,2017-11-06 16:43:10,,0
81107,1,1,17,137,2017-11-09 14:39:23,,0
75431,2,1,19,469,2017-11-07 02:05:19,,0
13170,12,1,16,178,2017-11-07 01:28:37,,0
142583,3,1,18,280,2017-11-07 02:09:28,,0
31331,15,1,25,130,2017-11-06 23:46:28,,0
108744,12,1,15,277,2017-11-07 01:25:31,,0
32639,3,1,13,280,2017-11-07 02:17:41,,0
108858,15,1,53,278,2017-11-07 03:55:26,,0
55119,1,1,10,134,2017-11-06 17:09:44,,0
115136,94,1,26,361,2017-11-09 13:51:02,,0
170076,9,1,28,234,2017-11-07 00:02:11,,0
68651,18,1,3,107,2017-11-07 01:55:21,,0
183376,3,1,10,280,2017-11-07 01:55:42,,0
91516,29,1,13,343,2017-11-06 23:42:06,,0
26995,9,1,22,466,2017-11-09 14:11:16,,0
209663,25,1,22,259,2017-11-06 19:45:29,,0
90691,12,1,13,265,2017-11-06 20:13:08,,0
98617,3,1,13,466,2017-11-07 01:37:25,,0
81667,15,1,15,245,2017-11-06 17:11:45,,0
108626,3,1,19,280,2017-11-07 03:25:19,,0
113691,22,1,8,116,2017-11-09 13:32:14,,0
86767,12,2,13,145,2017-11-07 03:49:39,,0
87074,14,1,12,480,2017-11-09 14:06:15,,0
289361,3,1,13,442,2017-11-09 13:39:12,,0
113599,12,1,19,178,2017-11-07 01:12:47,,0
110137,28,1,19,135,2017-11-07 03:23:40,,0
89562,18,1,19,439,2017-11-06 17:38:53,,0
104838,6,1,13,125,2017-11-06 20:22:05,,0
95745,18,1,15,107,2017-11-06 18:12:03,,0
63947,29,1,10,343,2017-11-07 00:08:00,,0
111449,1,1,19,17,2017-11-07 00:54:24,,0
133703,3,1,36,137,2017-11-06 23:12:33,,0
84612,6,1,19,125,2017-11-09 14:53:53,,0
28043,26,1,13,121,2017-11-06 23:59:42,,0
108052,12,1,8,328,2017-11-06 21:31:50,,0
43827,12,1,13,105,2017-11-06 16:13:09,,0
59142,9,1,14,134,2017-11-06 16:03:21,,0
66083,14,1,30,439,2017-11-07 00:32:24,,0
139835,3,1,13,442,2017-11-07 00:44:17,,0
15382,9,1,13,215,2017-11-06 22:54:03,,0
116664,9,1,19,134,2017-11-06 18:22:18,,0
111069,18,1,13,107,2017-11-06 16:59:44,,0
267877,11,1,12,319,2017-11-09 14:52:26,,0
136083,13,1,17,477,2017-11-06 17:00:53,,0
204104,12,1,18,205,2017-11-07 03:27:33,,0
32677,15,1,19,245,2017-11-06 17:34:23,,0
86154,2,1,13,212,2017-11-09 13:45:56,,0
38449,18,3032,607,420,2017-11-07 00:43:40,,0
43793,2,1,10,477,2017-11-07 03:33:37,,0
100629,3,1,13,280,2017-11-09 14:51:33,,0
62034,18,1,18,376,2017-11-09 13:25:26,,0
5314,12,1,12,265,2017-11-09 14:50:52,,0
101919,12,1,18,178,2017-11-07 03:29:50,,0
102118,12,1,13,245,2017-11-06 16:40:47,,0
5314,3,1,16,19,2017-11-07 03:22:02,,0
95111,18,1,19,439,2017-11-06 17:08:52,,0
38986,9,1,20,134,2017-11-07 00:18:33,,0
77655,11,1,13,487,2017-11-06 23:25:09,,0
334559,14,2,40,371,2017-11-09 13:48:04,,0
106035,12,1,9,219,2017-11-09 13:17:16,,0
169990,2,1,16,243,2017-11-07 00:30:30,,0
41229,21,1,13,128,2017-11-06 16:33:51,,0
55213,3,1,20,280,2017-11-07 03:53:32,,0
115136,9,1,27,244,2017-11-09 13:34:04,,0
161251,19,0,0,347,2017-11-07 00:03:09,,0
13104,24,1,19,105,2017-11-09 14:31:08,,0
95872,15,1,9,140,2017-11-06 23:57:13,,0
201882,8,1,19,259,2017-11-07 01:16:17,,0
54009,9,1,27,442,2017-11-07 03:19:20,,0
17677,18,1,8,107,2017-11-07 01:23:42,,0
68930,12,1,16,140,2017-11-07 03:38:10,,0
111116,22,1,22,496,2017-11-07 01:31:24,,0
290851,9,1,6,466,2017-11-09 14:17:47,,0
123596,17,1,47,134,2017-11-09 14:09:19,,0
154837,12,1,19,328,2017-11-07 03:43:00,,0
6773,2,1,6,212,2017-11-09 14:43:08,,0
86746,3,1,19,205,2017-11-07 02:17:51,,0
